0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9170,"NEW AGE TECHNOCAST (P) LTD.,",0.75,Tirunelveli,Wind,30-Sep-2015
9171,NATIONAL ENTERPRISES,2.10,Tirunelveli,Wind,30-Sep-2015
9172,PATHI APPARELS,0.25,palladam,Wind,30-Sep-2015
9173,ABT LIMITED,0.75,Tirunelveli,Wind,30-Sep-2015
9174,ABT LIMITED,0.75,Tirunelveli,Wind,30-Sep-2015
9175,ABT LIMITED,0.75,Tirunelveli,Wind,30-Sep-2015
9176,ABT LIMITED,0.75,Tirunelveli,Wind,30-Sep-2015
9177,M/s.Royal Classic Mills P Ltd,1.50,Dindugal,Wind,12-Jan-2016
9178,M/s. RC Wind Powers LLP,1.50,Dindugal,Wind,1-Feb-2016
9179,M/s. RC Wind Powers LLP,1.50,Dindugal,Wind,1-Feb-2016
